date,temp_max,temp_min,rain,wind_speed,province,lat,lon
2018-03-08,32.3,19.3,0.0,24.8,Mondulkiri,12.45,107.2
2018-03-09,27.9,18.8,0.0,36.7,Mondulkiri,12.45,107.2
2018-03-10,27.0,17.8,0.0,35.9,Mondulkiri,12.45,107.2
2018-03-11,29.4,17.1,0.0,28.5,Mondulkiri,12.45,107.2
2018-03-12,31.5,17.0,0.0,21.3,Mondulkiri,12.45,107.2
2018-03-13,30.9,17.6,0.0,12.4,Mondulkiri,12.45,107.2
2018-03-14,29.9,20.0,2.1,9.4,Mondulkiri,12.45,107.2
2018-03-15,25.4,20.6,18.5,9.7,Mondulkiri,12.45,107.2
2018-03-16,26.8,20.3,19.1,9.8,Mondulkiri,12.45,107.2
2018-03-17,28.3,19.1,0.9,9.2,Mondulkiri,12.45,107.2
2018-03-18,27.9,20.2,6.4,9.8,Mondulkiri,12.45,107.2
2018-03-19,27.3,20.1,1.2,10.5,Mondulkiri,12.45,107.2
2018-03-20,29.0,20.6,5.5,15.0,Mondulkiri,12.45,107.2
2018-03-21,25.8,19.6,5.8,18.0,Mondulkiri,12.45,107.2
2018-03-22,26.1,17.5,0.1,22.0,Mondulkiri,12.45,107.2
2018-03-23,25.4,15.9,0.0,28.1,Mondulkiri,12.45,107.2
2018-03-24,27.5,16.6,0.0,24.2,Mondulkiri,12.45,107.2
2018-03-25,28.6,16.5,0.0,18.7,Mondulkiri,12.45,107.2
2018-03-26,28.1,17.0,0.0,22.0,Mondulkiri,12.45,107.2
2018-03-27,27.9,17.5,0.0,23.8,Mondulkiri,12.45,107.2
2018-03-28,28.5,17.5,0.7,14.5,Mondulkiri,12.45,107.2
2018-03-29,24.6,20.2,0.8,9.0,Mondulkiri,12.45,107.2
2018-03-30,28.0,19.8,8.4,13.9,Mondulkiri,12.45,107.2
2018-03-31,28.4,18.6,0.0,21.0,Mondulkiri,12.45,107.2
2018-04-01,28.5,17.7,0.0,22.3,Mondulkiri,12.45,107.2
2018-04-02,29.1,17.4,0.0,19.4,Mondulkiri,12.45,107.2
2018-04-03,29.8,18.0,0.0,10.2,Mondulkiri,12.45,107.2
2018-04-04,30.0,19.7,1.7,14.3,Mondulkiri,12.45,107.2
2018-04-05,29.1,20.6,12.2,10.5,Mondulkiri,12.45,107.2
2018-04-06,28.2,20.2,1.5,18.2,Mondulkiri,12.45,107.2
2018-04-07,28.0,19.4,0.0,33.5,Mondulkiri,12.45,107.2
2018-04-08,25.1,18.7,0.1,33.6,Mondulkiri,12.45,107.2
2018-04-09,29.6,17.1,0.0,26.3,Mondulkiri,12.45,107.2
2018-04-10,28.8,19.8,0.3,10.2,Mondulkiri,12.45,107.2
2018-04-11,31.3,20.8,0.6,12.4,Mondulkiri,12.45,107.2
2018-04-12,31.1,21.8,0.8,13.0,Mondulkiri,12.45,107.2
2018-04-13,32.7,22.1,0.0,13.9,Mondulkiri,12.45,107.2
2018-04-14,34.5,21.5,0.0,17.3,Mondulkiri,12.45,107.2
2018-04-15,33.9,21.9,0.0,15.9,Mondulkiri,12.45,107.2
2018-04-16,32.7,20.0,0.0,21.0,Mondulkiri,12.45,107.2
2018-04-17,32.8,20.0,0.0,17.4,Mondulkiri,12.45,107.2
2018-04-18,32.5,19.8,0.2,18.0,Mondulkiri,12.45,107.2
2018-04-19,29.9,21.1,3.8,7.9,Mondulkiri,12.45,107.2
2018-04-20,32.5,21.4,1.1,15.1,Mondulkiri,12.45,107.2
2018-04-21,33.2,21.4,0.1,13.9,Mondulkiri,12.45,107.2
2018-04-22,31.0,22.1,4.6,14.7,Mondulkiri,12.45,107.2
2018-04-23,30.1,22.2,2.6,15.5,Mondulkiri,12.45,107.2
2018-04-24,30.4,22.2,10.3,14.1,Mondulkiri,12.45,107.2
2018-04-25,28.0,22.2,5.7,12.7,Mondulkiri,12.45,107.2
2018-04-26,28.3,22.0,39.7,13.3,Mondulkiri,12.45,107.2
2018-04-27,28.5,21.9,13.0,12.3,Mondulkiri,12.45,107.2
2018-04-28,29.2,21.0,2.7,15.1,Mondulkiri,12.45,107.2
2018-04-29,27.0,20.8,24.6,11.5,Mondulkiri,12.45,107.2
2018-04-30,27.8,20.9,8.5,10.2,Mondulkiri,12.45,107.2
2018-05-01,27.0,21.5,28.9,12.3,Mondulkiri,12.45,107.2
2018-05-02,28.0,20.8,18.7,14.3,Mondulkiri,12.45,107.2
2018-05-03,27.7,20.5,4.1,10.8,Mondulkiri,12.45,107.2
2018-05-04,26.0,20.5,13.2,12.1,Mondulkiri,12.45,107.2
2018-05-05,27.2,20.1,1.2,13.7,Mondulkiri,12.45,107.2
2018-05-06,27.1,21.6,1.9,12.0,Mondulkiri,12.45,107.2
2018-05-07,26.2,21.5,0.9,14.6,Mondulkiri,12.45,107.2
2018-05-08,26.6,22.0,7.6,17.1,Mondulkiri,12.45,107.2
2018-05-09,27.9,21.8,1.4,17.0,Mondulkiri,12.45,107.2
2018-05-10,26.9,21.4,3.8,14.9,Mondulkiri,12.45,107.2
2018-05-11,28.1,21.1,1.8,12.0,Mondulkiri,12.45,107.2
2018-05-12,28.3,21.5,0.4,9.6,Mondulkiri,12.45,107.2
2018-05-13,28.2,21.0,2.9,7.3,Mondulkiri,12.45,107.2
2018-05-14,27.4,21.0,3.5,10.5,Mondulkiri,12.45,107.2
2018-05-15,28.1,21.2,2.8,11.9,Mondulkiri,12.45,107.2
2018-05-16,27.2,21.7,14.4,11.5,Mondulkiri,12.45,107.2
2018-05-17,27.6,21.1,7.6,10.3,Mondulkiri,12.45,107.2
2018-05-18,27.7,21.5,2.8,11.6,Mondulkiri,12.45,107.2
2018-05-19,27.8,21.0,1.3,8.7,Mondulkiri,12.45,107.2
2018-05-20,27.5,21.4,2.5,8.6,Mondulkiri,12.45,107.2
2018-05-21,26.4,21.4,4.9,8.5,Mondulkiri,12.45,107.2
2018-05-22,27.5,21.5,9.7,11.7,Mondulkiri,12.45,107.2
2018-05-23,27.8,21.4,4.8,13.9,Mondulkiri,12.45,107.2
2018-05-24,27.0,21.1,8.8,11.6,Mondulkiri,12.45,107.2
2018-05-25,27.3,21.2,1.5,9.9,Mondulkiri,12.45,107.2
2018-05-26,27.7,22.4,11.6,9.0,Mondulkiri,12.45,107.2
2018-05-27,28.9,21.5,6.5,12.4,Mondulkiri,12.45,107.2
2018-05-28,27.5,21.9,32.8,11.0,Mondulkiri,12.45,107.2
2018-05-29,27.3,21.4,11.0,12.0,Mondulkiri,12.45,107.2
2018-05-30,28.7,21.1,2.1,14.1,Mondulkiri,12.45,107.2
2018-05-31,26.2,20.9,5.7,7.8,Mondulkiri,12.45,107.2
2018-06-01,26.9,21.3,8.7,9.8,Mondulkiri,12.45,107.2
2018-06-02,23.9,20.5,11.9,13.6,Mondulkiri,12.45,107.2
2018-06-03,21.1,20.1,23.5,17.0,Mondulkiri,12.45,107.2
2018-06-04,24.2,20.4,0.9,16.9,Mondulkiri,12.45,107.2
2018-06-05,26.9,20.5,3.1,19.9,Mondulkiri,12.45,107.2
2018-06-06,27.0,21.5,9.3,16.3,Mondulkiri,12.45,107.2
2018-06-07,24.8,21.7,10.6,17.7,Mondulkiri,12.45,107.2
2018-06-08,24.0,21.5,17.6,23.2,Mondulkiri,12.45,107.2
2018-06-09,25.5,21.4,16.4,22.2,Mondulkiri,12.45,107.2
2018-06-10,25.5,21.1,11.0,20.7,Mondulkiri,12.45,107.2
2018-06-11,24.4,20.9,3.1,21.0,Mondulkiri,12.45,107.2
2018-06-12,26.8,21.6,3.9,20.6,Mondulkiri,12.45,107.2
2018-06-13,26.5,21.6,2.7,20.4,Mondulkiri,12.45,107.2
2018-06-14,27.0,21.5,2.7,21.0,Mondulkiri,12.45,107.2
2018-06-15,26.1,21.8,2.0,23.6,Mondulkiri,12.45,107.2
2018-06-16,24.6,21.0,15.8,23.5,Mondulkiri,12.45,107.2
2018-06-17,24.6,20.8,8.5,23.7,Mondulkiri,12.45,107.2
2018-06-18,25.1,21.2,5.7,29.5,Mondulkiri,12.45,107.2
2018-06-19,24.5,21.4,3.7,29.0,Mondulkiri,12.45,107.2
2018-06-20,26.0,21.5,5.0,26.3,Mondulkiri,12.45,107.2
2018-06-21,27.0,21.0,1.5,24.2,Mondulkiri,12.45,107.2
2018-06-22,26.4,21.4,7.2,13.5,Mondulkiri,12.45,107.2
2018-06-23,26.9,21.4,1.0,14.1,Mondulkiri,12.45,107.2
2018-06-24,26.9,21.0,0.0,18.6,Mondulkiri,12.45,107.2
2018-06-25,26.8,21.1,0.6,18.7,Mondulkiri,12.45,107.2
2018-06-26,26.6,20.9,3.2,18.7,Mondulkiri,12.45,107.2
2018-06-27,25.6,20.1,8.4,12.5,Mondulkiri,12.45,107.2
2018-06-28,26.4,19.9,11.2,11.2,Mondulkiri,12.45,107.2
2018-06-29,26.5,20.7,3.6,12.0,Mondulkiri,12.45,107.2
2018-06-30,27.0,21.1,1.6,15.1,Mondulkiri,12.45,107.2
2018-07-01,26.9,20.6,2.7,19.4,Mondulkiri,12.45,107.2
2018-07-02,26.2,21.2,2.8,21.7,Mondulkiri,12.45,107.2
2018-07-03,26.5,20.9,5.3,19.3,Mondulkiri,12.45,107.2
2018-07-04,24.9,20.9,2.1,24.3,Mondulkiri,12.45,107.2
2018-07-05,25.0,20.6,4.5,23.5,Mondulkiri,12.45,107.2
2018-07-06,25.2,21.1,11.0,25.5,Mondulkiri,12.45,107.2
2018-07-07,25.1,20.9,8.1,20.7,Mondulkiri,12.45,107.2
2018-07-08,24.7,20.8,8.7,18.2,Mondulkiri,12.45,107.2
2018-07-09,25.7,20.7,17.0,15.9,Mondulkiri,12.45,107.2
2018-07-10,24.5,21.0,13.5,22.2,Mondulkiri,12.45,107.2
2018-07-11,23.9,20.6,12.4,23.8,Mondulkiri,12.45,107.2
2018-07-12,24.9,20.4,3.5,23.2,Mondulkiri,12.45,107.2
2018-07-13,24.8,21.0,4.8,20.3,Mondulkiri,12.45,107.2
2018-07-14,24.0,21.1,14.0,25.9,Mondulkiri,12.45,107.2
2018-07-15,25.3,21.0,8.7,25.7,Mondulkiri,12.45,107.2
2018-07-16,25.1,21.1,7.5,26.0,Mondulkiri,12.45,107.2
2018-07-17,25.4,21.1,11.7,24.5,Mondulkiri,12.45,107.2
2018-07-18,24.6,21.5,24.2,29.7,Mondulkiri,12.45,107.2
2018-07-19,25.5,21.1,14.3,29.6,Mondulkiri,12.45,107.2
2018-07-20,25.1,21.6,5.0,23.5,Mondulkiri,12.45,107.2
2018-07-21,25.2,21.5,5.6,23.8,Mondulkiri,12.45,107.2
2018-07-22,25.5,21.5,11.7,25.5,Mondulkiri,12.45,107.2
2018-07-23,25.3,21.3,10.0,28.2,Mondulkiri,12.45,107.2
2018-07-24,25.4,21.6,4.0,23.2,Mondulkiri,12.45,107.2
2018-07-25,25.9,21.5,6.0,24.7,Mondulkiri,12.45,107.2
2018-07-26,26.8,20.7,5.0,15.9,Mondulkiri,12.45,107.2
2018-07-27,26.2,20.6,3.5,17.7,Mondulkiri,12.45,107.2
2018-07-28,26.4,20.8,4.7,18.9,Mondulkiri,12.45,107.2
2018-07-29,25.6,20.8,1.3,20.0,Mondulkiri,12.45,107.2
2018-07-30,25.6,21.2,6.7,20.3,Mondulkiri,12.45,107.2
2018-07-31,25.3,21.2,6.4,18.0,Mondulkiri,12.45,107.2
2018-08-01,26.6,20.8,0.9,15.8,Mondulkiri,12.45,107.2
2018-08-02,26.2,20.9,12.6,19.6,Mondulkiri,12.45,107.2
2018-08-03,26.2,20.5,1.8,21.2,Mondulkiri,12.45,107.2
2018-08-04,26.5,21.0,7.2,19.6,Mondulkiri,12.45,107.2
2018-08-05,25.0,20.9,9.5,16.3,Mondulkiri,12.45,107.2
2018-08-06,24.7,20.7,11.4,16.6,Mondulkiri,12.45,107.2
2018-08-07,22.7,20.1,21.5,15.1,Mondulkiri,12.45,107.2
2018-08-08,24.2,20.5,5.3,18.4,Mondulkiri,12.45,107.2
2018-08-09,22.5,20.4,10.8,20.6,Mondulkiri,12.45,107.2
2018-08-10,24.9,20.4,11.1,26.7,Mondulkiri,12.45,107.2
2018-08-11,25.1,20.8,13.0,27.8,Mondulkiri,12.45,107.2
2018-08-12,25.4,20.2,11.8,28.1,Mondulkiri,12.45,107.2
2018-08-13,24.3,20.3,5.2,27.2,Mondulkiri,12.45,107.2
2018-08-14,24.5,21.0,13.4,26.3,Mondulkiri,12.45,107.2
2018-08-15,25.1,21.1,12.7,26.6,Mondulkiri,12.45,107.2
2018-08-16,25.2,20.8,5.0,26.6,Mondulkiri,12.45,107.2
2018-08-17,26.4,21.0,8.1,25.8,Mondulkiri,12.45,107.2
2018-08-18,24.9,20.8,7.0,25.5,Mondulkiri,12.45,107.2
2018-08-19,25.1,20.9,2.8,23.5,Mondulkiri,12.45,107.2
2018-08-20,25.0,21.0,4.4,21.4,Mondulkiri,12.45,107.2
2018-08-21,25.2,21.2,8.7,17.9,Mondulkiri,12.45,107.2
2018-08-22,26.5,20.9,6.4,20.8,Mondulkiri,12.45,107.2
2018-08-23,25.9,20.9,5.3,26.3,Mondulkiri,12.45,107.2
2018-08-24,26.0,21.5,3.4,22.7,Mondulkiri,12.45,107.2
2018-08-25,25.5,21.0,4.7,22.4,Mondulkiri,12.45,107.2
2018-08-26,24.5,20.6,1.9,16.8,Mondulkiri,12.45,107.2
2018-08-27,25.0,20.1,10.2,20.1,Mondulkiri,12.45,107.2
2018-08-28,24.4,20.9,1.9,23.2,Mondulkiri,12.45,107.2
2018-08-29,26.1,20.9,5.0,24.3,Mondulkiri,12.45,107.2
2018-08-30,26.0,20.9,5.1,24.1,Mondulkiri,12.45,107.2
2018-08-31,26.6,21.0,2.0,21.9,Mondulkiri,12.45,107.2
2018-09-01,26.8,21.0,5.3,15.2,Mondulkiri,12.45,107.2
2018-09-02,27.2,21.4,5.7,13.2,Mondulkiri,12.45,107.2
2018-09-03,26.0,20.5,6.6,16.3,Mondulkiri,12.45,107.2
2018-09-04,25.1,20.4,4.4,18.1,Mondulkiri,12.45,107.2
2018-09-05,25.4,19.5,5.4,17.4,Mondulkiri,12.45,107.2
2018-09-06,26.4,20.5,4.2,12.6,Mondulkiri,12.45,107.2
2018-09-07,26.2,20.7,11.8,12.9,Mondulkiri,12.45,107.2
2018-09-08,26.5,19.6,11.4,15.8,Mondulkiri,12.45,107.2
2018-09-09,27.1,20.5,14.0,16.2,Mondulkiri,12.45,107.2
2018-09-10,26.8,20.8,6.2,14.1,Mondulkiri,12.45,107.2
2018-09-11,25.8,20.2,7.5,13.0,Mondulkiri,12.45,107.2
2018-09-12,24.8,21.0,5.1,14.2,Mondulkiri,12.45,107.2
2018-09-13,24.5,20.4,10.7,15.8,Mondulkiri,12.45,107.2
2018-09-14,26.1,20.0,6.3,16.2,Mondulkiri,12.45,107.2
2018-09-15,27.2,20.5,3.4,14.5,Mondulkiri,12.45,107.2
2018-09-16,25.5,20.5,5.9,19.7,Mondulkiri,12.45,107.2
2018-09-17,24.4,20.7,10.6,22.4,Mondulkiri,12.45,107.2
2018-09-18,24.0,20.2,12.5,18.9,Mondulkiri,12.45,107.2
2018-09-19,26.5,19.6,6.0,10.9,Mondulkiri,12.45,107.2
2018-09-20,26.8,20.3,2.1,12.8,Mondulkiri,12.45,107.2
2018-09-21,26.5,19.6,26.1,13.9,Mondulkiri,12.45,107.2
2018-09-22,26.1,19.8,22.0,17.9,Mondulkiri,12.45,107.2
2018-09-23,27.2,20.1,2.7,10.2,Mondulkiri,12.45,107.2
2018-09-24,25.1,20.1,8.6,8.7,Mondulkiri,12.45,107.2
2018-09-25,26.4,19.5,2.3,11.9,Mondulkiri,12.45,107.2
2018-09-26,26.6,20.2,2.2,11.6,Mondulkiri,12.45,107.2
2018-09-27,26.1,20.9,4.0,9.4,Mondulkiri,12.45,107.2
2018-09-28,27.2,20.8,5.1,10.0,Mondulkiri,12.45,107.2
2018-09-29,27.5,20.3,1.0,12.0,Mondulkiri,12.45,107.2
2018-09-30,26.5,20.7,2.5,8.0,Mondulkiri,12.45,107.2
2018-10-01,25.0,21.0,3.0,17.8,Mondulkiri,12.45,107.2
2018-10-02,26.3,20.5,5.3,20.3,Mondulkiri,12.45,107.2
2018-10-03,25.0,20.4,6.1,26.4,Mondulkiri,12.45,107.2
2018-10-04,25.0,20.7,7.8,21.7,Mondulkiri,12.45,107.2
2018-10-05,22.5,20.3,6.3,21.4,Mondulkiri,12.45,107.2
2018-10-06,26.6,18.8,0.0,17.0,Mondulkiri,12.45,107.2
2018-10-07,26.5,19.0,0.0,18.1,Mondulkiri,12.45,107.2
2018-10-08,26.0,18.0,0.0,19.1,Mondulkiri,12.45,107.2
2018-10-09,26.8,18.1,0.0,18.8,Mondulkiri,12.45,107.2
2018-10-10,27.2,19.0,0.0,18.5,Mondulkiri,12.45,107.2
2018-10-11,26.6,19.5,0.0,26.7,Mondulkiri,12.45,107.2
2018-10-12,27.8,19.7,0.2,30.1,Mondulkiri,12.45,107.2
2018-10-13,27.4,19.5,0.2,23.0,Mondulkiri,12.45,107.2
2018-10-14,28.0,19.5,0.9,13.0,Mondulkiri,12.45,107.2
2018-10-15,27.5,19.9,0.2,9.9,Mondulkiri,12.45,107.2
2018-10-16,27.7,19.9,0.1,11.6,Mondulkiri,12.45,107.2
2018-10-17,25.8,20.5,10.0,10.1,Mondulkiri,12.45,107.2
2018-10-18,27.5,20.5,2.5,13.2,Mondulkiri,12.45,107.2
2018-10-19,25.6,19.8,0.7,26.1,Mondulkiri,12.45,107.2
2018-10-20,28.0,20.2,3.4,16.7,Mondulkiri,12.45,107.2
2018-10-21,27.4,19.1,3.4,10.5,Mondulkiri,12.45,107.2
2018-10-22,27.1,19.2,0.5,17.2,Mondulkiri,12.45,107.2
2018-10-23,27.4,20.2,0.0,26.2,Mondulkiri,12.45,107.2
2018-10-24,25.9,20.1,1.8,21.8,Mondulkiri,12.45,107.2
2018-10-25,26.8,19.6,0.5,18.4,Mondulkiri,12.45,107.2
2018-10-26,27.3,19.2,0.0,22.0,Mondulkiri,12.45,107.2
2018-10-27,27.6,19.5,0.2,29.6,Mondulkiri,12.45,107.2
2018-10-28,28.1,19.8,0.0,29.6,Mondulkiri,12.45,107.2
2018-10-29,27.6,19.4,0.0,30.9,Mondulkiri,12.45,107.2
2018-10-30,25.8,17.6,0.0,31.7,Mondulkiri,12.45,107.2
2018-10-31,26.9,17.2,0.0,28.7,Mondulkiri,12.45,107.2
2018-11-01,27.1,18.0,0.0,22.3,Mondulkiri,12.45,107.2
2018-11-02,27.2,17.4,0.0,20.9,Mondulkiri,12.45,107.2
2018-11-03,27.9,18.7,0.0,22.9,Mondulkiri,12.45,107.2
2018-11-04,28.0,19.9,0.2,24.4,Mondulkiri,12.45,107.2
2018-11-05,29.0,19.0,0.0,23.4,Mondulkiri,12.45,107.2
2018-11-06,28.5,19.5,0.0,31.2,Mondulkiri,12.45,107.2
2018-11-07,25.6,20.5,3.0,30.0,Mondulkiri,12.45,107.2
2018-11-08,27.6,20.1,0.0,28.6,Mondulkiri,12.45,107.2
2018-11-09,28.7,20.4,0.4,27.1,Mondulkiri,12.45,107.2
2018-11-10,28.5,19.5,0.0,21.3,Mondulkiri,12.45,107.2
2018-11-11,28.4,19.4,0.2,21.0,Mondulkiri,12.45,107.2
2018-11-12,29.1,18.9,0.0,18.4,Mondulkiri,12.45,107.2
2018-11-13,29.0,19.0,0.0,19.5,Mondulkiri,12.45,107.2
2018-11-14,29.3,18.5,0.0,19.1,Mondulkiri,12.45,107.2
2018-11-15,28.8,19.1,0.0,15.5,Mondulkiri,12.45,107.2
2018-11-16,29.5,20.8,0.0,16.2,Mondulkiri,12.45,107.2
2018-11-17,28.1,20.0,0.0,15.9,Mondulkiri,12.45,107.2
2018-11-18,22.0,20.3,31.7,31.7,Mondulkiri,12.45,107.2
2018-11-19,26.6,20.2,1.0,21.3,Mondulkiri,12.45,107.2
2018-11-20,26.6,19.1,0.0,19.1,Mondulkiri,12.45,107.2
2018-11-21,26.9,18.2,0.0,18.4,Mondulkiri,12.45,107.2
2018-11-22,27.0,18.6,0.0,30.4,Mondulkiri,12.45,107.2
2018-11-23,26.8,19.6,0.0,37.1,Mondulkiri,12.45,107.2
2018-11-24,23.8,19.4,9.2,31.1,Mondulkiri,12.45,107.2
2018-11-25,24.4,19.4,15.8,28.8,Mondulkiri,12.45,107.2
2018-11-26,22.2,18.9,34.6,30.6,Mondulkiri,12.45,107.2
2018-11-27,25.9,18.8,5.2,19.8,Mondulkiri,12.45,107.2
2018-11-28,26.2,19.0,0.1,18.4,Mondulkiri,12.45,107.2
2018-11-29,26.0,19.4,0.0,24.8,Mondulkiri,12.45,107.2
2018-11-30,26.0,19.6,0.0,27.4,Mondulkiri,12.45,107.2
2018-12-01,26.4,19.3,0.0,22.3,Mondulkiri,12.45,107.2
2018-12-02,26.8,19.5,0.0,23.7,Mondulkiri,12.45,107.2
2018-12-03,26.2,19.4,0.0,23.5,Mondulkiri,12.45,107.2
2018-12-04,27.2,19.1,0.0,26.3,Mondulkiri,12.45,107.2
2018-12-05,26.4,18.2,0.0,24.3,Mondulkiri,12.45,107.2
2018-12-06,26.9,19.0,0.0,25.0,Mondulkiri,12.45,107.2
2018-12-07,27.1,20.5,0.1,28.7,Mondulkiri,12.45,107.2
2018-12-08,26.9,19.9,0.0,28.1,Mondulkiri,12.45,107.2
2018-12-09,27.2,19.6,1.2,24.3,Mondulkiri,12.45,107.2
2018-12-10,27.6,19.6,0.0,22.5,Mondulkiri,12.45,107.2
2018-12-11,27.0,20.1,0.0,28.8,Mondulkiri,12.45,107.2
2018-12-12,27.0,19.0,0.0,33.2,Mondulkiri,12.45,107.2
2018-12-13,25.5,19.1,0.7,37.9,Mondulkiri,12.45,107.2
2018-12-14,26.3,18.9,0.2,35.6,Mondulkiri,12.45,107.2
2018-12-15,25.9,20.2,0.1,36.7,Mondulkiri,12.45,107.2
2018-12-16,27.5,19.6,0.0,35.8,Mondulkiri,12.45,107.2
2018-12-17,26.0,18.9,0.0,36.1,Mondulkiri,12.45,107.2
2018-12-18,26.0,18.0,0.0,31.4,Mondulkiri,12.45,107.2
2018-12-19,26.9,17.8,0.0,24.9,Mondulkiri,12.45,107.2
2018-12-20,27.6,18.8,0.0,14.5,Mondulkiri,12.45,107.2
2018-12-21,28.7,18.2,0.0,17.7,Mondulkiri,12.45,107.2
2018-12-22,28.4,18.6,0.0,20.9,Mondulkiri,12.45,107.2
2018-12-23,25.7,19.5,0.2,27.6,Mondulkiri,12.45,107.2
2018-12-24,24.8,19.8,0.5,26.6,Mondulkiri,12.45,107.2
2018-12-25,27.9,19.5,1.9,26.1,Mondulkiri,12.45,107.2
2018-12-26,27.4,20.0,0.4,20.5,Mondulkiri,12.45,107.2
2018-12-27,23.1,19.0,12.1,23.2,Mondulkiri,12.45,107.2
2018-12-28,23.6,18.4,0.9,33.2,Mondulkiri,12.45,107.2
2018-12-29,24.5,19.2,0.2,37.4,Mondulkiri,12.45,107.2
2018-12-30,22.5,19.0,0.2,41.4,Mondulkiri,12.45,107.2
2018-12-31,23.8,18.2,0.0,42.3,Mondulkiri,12.45,107.2
2019-01-01,23.0,17.9,0.2,45.9,Mondulkiri,12.45,107.2
2019-01-02,23.0,17.4,2.8,37.5,Mondulkiri,12.45,107.2
2019-01-03,26.0,17.7,0.0,34.8,Mondulkiri,12.45,107.2
2019-01-04,25.5,19.1,0.1,31.0,Mondulkiri,12.45,107.2
2019-01-05,27.5,19.2,0.0,24.2,Mondulkiri,12.45,107.2
2019-01-06,27.5,19.4,0.0,30.7,Mondulkiri,12.45,107.2
2019-01-07,26.9,18.6,0.0,28.7,Mondulkiri,12.45,107.2
2019-01-08,26.2,18.8,0.6,26.1,Mondulkiri,12.45,107.2
2019-01-09,26.2,18.0,0.3,29.7,Mondulkiri,12.45,107.2
2019-01-10,27.0,18.2,0.2,23.2,Mondulkiri,12.45,107.2
2019-01-11,27.5,18.7,0.0,23.9,Mondulkiri,12.45,107.2
2019-01-12,27.9,18.7,0.0,23.5,Mondulkiri,12.45,107.2
2019-01-13,27.9,18.0,0.0,23.3,Mondulkiri,12.45,107.2
2019-01-14,27.5,17.0,0.0,26.2,Mondulkiri,12.45,107.2
2019-01-15,29.2,16.9,0.2,23.1,Mondulkiri,12.45,107.2
2019-01-16,27.5,18.9,0.0,30.9,Mondulkiri,12.45,107.2
2019-01-17,26.8,18.8,0.0,34.0,Mondulkiri,12.45,107.2
2019-01-18,26.9,18.0,0.0,36.3,Mondulkiri,12.45,107.2
2019-01-19,27.6,17.3,0.0,30.5,Mondulkiri,12.45,107.2
2019-01-20,28.5,17.3,0.0,23.8,Mondulkiri,12.45,107.2
2019-01-21,29.0,17.5,0.0,24.4,Mondulkiri,12.45,107.2
2019-01-22,27.0,17.4,0.1,31.9,Mondulkiri,12.45,107.2
2019-01-23,26.3,15.8,0.0,25.3,Mondulkiri,12.45,107.2
2019-01-24,25.8,14.2,0.0,26.8,Mondulkiri,12.45,107.2
2019-01-25,27.4,14.1,0.0,21.3,Mondulkiri,12.45,107.2
2019-01-26,25.8,15.8,0.0,29.3,Mondulkiri,12.45,107.2
2019-01-27,25.9,15.9,0.0,28.1,Mondulkiri,12.45,107.2
2019-01-28,28.1,14.9,0.0,23.5,Mondulkiri,12.45,107.2
2019-01-29,27.6,16.1,0.0,23.1,Mondulkiri,12.45,107.2
2019-01-30,28.8,16.8,0.0,22.7,Mondulkiri,12.45,107.2
2019-01-31,28.5,16.2,0.0,21.1,Mondulkiri,12.45,107.2
2019-02-01,28.6,15.9,0.0,23.5,Mondulkiri,12.45,107.2
2019-02-02,29.8,17.1,0.0,18.6,Mondulkiri,12.45,107.2
2019-02-03,31.3,19.1,0.0,16.0,Mondulkiri,12.45,107.2
2019-02-04,31.4,19.5,0.0,17.0,Mondulkiri,12.45,107.2
2019-02-05,30.6,18.5,0.0,15.4,Mondulkiri,12.45,107.2
2019-02-06,31.2,18.0,0.0,11.8,Mondulkiri,12.45,107.2
2019-02-07,31.4,19.5,0.0,12.0,Mondulkiri,12.45,107.2
2019-02-08,32.5,20.0,0.0,15.1,Mondulkiri,12.45,107.2
2019-02-09,32.2,19.6,0.0,15.3,Mondulkiri,12.45,107.2
2019-02-10,32.2,18.4,0.0,22.0,Mondulkiri,12.45,107.2
2019-02-11,31.2,16.8,0.0,27.0,Mondulkiri,12.45,107.2
2019-02-12,29.2,18.6,0.0,29.8,Mondulkiri,12.45,107.2
2019-02-13,30.0,17.0,0.0,22.2,Mondulkiri,12.45,107.2
2019-02-14,30.0,16.4,0.0,22.3,Mondulkiri,12.45,107.2
2019-02-15,30.9,17.1,0.0,16.9,Mondulkiri,12.45,107.2
2019-02-16,31.0,18.2,0.0,16.5,Mondulkiri,12.45,107.2
2019-02-17,29.5,17.9,0.0,16.4,Mondulkiri,12.45,107.2
2019-02-18,30.3,19.0,0.0,18.1,Mondulkiri,12.45,107.2
2019-02-19,30.6,21.2,7.5,15.2,Mondulkiri,12.45,107.2
2019-02-20,30.0,20.3,1.4,9.4,Mondulkiri,12.45,107.2
2019-02-21,31.9,19.5,0.0,11.2,Mondulkiri,12.45,107.2
2019-02-22,31.9,20.2,0.0,16.4,Mondulkiri,12.45,107.2
2019-02-23,31.8,18.2,0.0,11.3,Mondulkiri,12.45,107.2
2019-02-24,31.5,19.1,0.0,13.6,Mondulkiri,12.45,107.2
2019-02-25,31.5,18.1,0.0,20.1,Mondulkiri,12.45,107.2
2019-02-26,30.9,17.1,0.0,22.2,Mondulkiri,12.45,107.2
2019-02-27,31.0,18.4,0.0,21.3,Mondulkiri,12.45,107.2
2019-02-28,31.3,17.5,0.0,20.9,Mondulkiri,12.45,107.2
